"","date","air_temp_min","pressure_min","solar_min","dewpoint_min","humidity_min","wind_10m_min","wind_2m_min","wbgt_min","hi_min","air_temp_max","pressure_max","solar_max","dewpoint_max","humidity_max","wind_10m_max","wind_2m_max","wbgt_max","hi_max","air_temp_mean","pressure_mean","solar_mean","dewpoint_mean","humidity_mean","wind_10m_mean","wind_2m_mean","wbgt_mean","hi_mean","air_temp_var","pressure_var","solar_var","dewpoint_var","humidity_var","wind_10m_var","wind_2m_var","wbgt_var","hi_var"
"31",2005-06-05,65.2,1013.1,0,64.9,55,0.17,0.392757515115882,64.43,66.1,86.2,1018.7,907,73.6,99,2.31,1.81453971983538,91.71,89.8,75.1814814814815,1015.31527777778,270.902777777778,68.5319444444444,81.7231481481481,1.23282407407407,0.87541588155449,76.345787037037,77.1462962962963,48.2495159345392,1.38641666666666,97096.8416666667,3.49576550387597,242.661043066322,0.275452917743325,0.0813477305083118,83.5740979823428,64.5891024978467
"32",2005-06-06,67.7,1012.2,0,67.3,51,0.64,0.571810431211035,66.92,68.8,88.7,1018.1,863,75.8,98.6,1.87,1.67075860369474,89.74,93.5,77.2125,1015.45416666667,279.810185185185,70.8453703703704,82.5481481481481,1.3624537037037,0.995322546784962,77.7625462962963,80.174537037037,44.0406337209302,1.70612209302326,100488.117291128,3.07253660637382,231.84585701981,0.0925060443583118,0.0308558182344235,61.7479697652886,71.5911160637382
"33",2005-06-07,70.3,1011.4,0,69.4,54.6,0.13,0.446726899383621,69.52,71.7,88,1016.7,847,77.2,98.7,2.48,1.94807727497478,93.56,93.7,77.7310185185185,1013.97268518519,253.912037037037,72.1592592592593,84.3680555555556,1.32759259259259,0.99360282922029,79.0743981481481,80.8800925925926,30.9121031438415,1.27622717484927,93784.0526916451,3.27135572782084,183.133812015504,0.393316037898363,0.164172742763282,66.9317224267872,56.5299739448751
"34",2005-06-08,67.4,1013,0,67.3,62.3,0.15,0.284662659712577,66.46,68.5,85,1017.7,783,74.1,100,2.59,2.20497039932883,90.87,92.1,74.850462962963,1015.02453703704,231.893518518519,70.6111111111111,87.8564814814815,0.973240740740741,0.767336337443671,76.2402777777778,77.2305555555556,30.7639997846684,1.12213931955211,74834.7002368648,2.67987596899225,164.618469422911,0.283349448751077,0.222079059606113,60.5504231782946,49.6718992248062
"35",2005-06-09,69.4,1013.6,0,69,65.8,1.29,0.734429662058448,68.61,70.7,83.4,1020.7,626,72.2,99,3.73,3.17549791100253,83.91,88.2,74.7671296296296,1017.47268518519,186.236111111111,70.4185185185185,87.0412037037037,1.98939814814815,1.51552361427993,74.6558796296296,76.6097222222222,15.7608214900947,2.18394810508182,45132.7300387597,0.507283376399656,98.3116431955211,0.328896845391904,0.397887467784733,23.0629517807924,23.0767887596899
"36",2005-06-10,70.7,1016.8,0,70.3,69.3,1.18,0.797055447195214,69.97,72.1,83.5,1022.6,766,74.6,99,2.47,2.00916221714905,86.78,89.4,75.5277777777778,1019.72407407407,209.699074074074,71.6921296296296,88.625,1.71439814814815,1.30225922965501,76.0631018518519,78.0226851851852,19.4536434108527,1.6792316968131,65061.3183247201,1.60017032730405,100.963465116279,0.0993680081826012,0.136434608565885,34.0874605663221,35.7472504306632
"37",2005-06-11,67,1016.2,0,60.1,47.4,1.25,0.899534004691742,65.85,67.9,82.7,1022.1,911,71.7,96.6,2.78,2.48380156057293,80.55,83.4,74.7212962962963,1019.26851851852,277.226851851852,65.4537037037037,74.9921296296296,1.95319444444444,1.53871237024629,73.2915740740741,75.6907407407407,26.8134978466839,1.62514384151594,96109.2180663221,7.65068389319552,279.271426141258,0.130312073643411,0.188006319236283,24.486188208441,27.9301464254953
"38",2005-06-12,69.4,1014.5,0,65,62.6,1.62,0.922307017468748,68.03,70.5,82.8,1020.7,643,71.7,95.6,3.14,2.66469395749006,82.76,87.6,75.5671296296296,1017.88657407407,196.800925925926,68.5013888888889,79.6425925925926,2.40518518518519,1.8779141482182,74.1201388888889,77.4384259259259,22.5366354435831,1.90851658053402,49265.2485572782,2.81325387596899,127.069991386736,0.203824151593454,0.304310563890513,27.9554264922481,34.8411677433247
"39",2005-06-13,72,1009.7,0,69,64.1,2.06,1.61816096227743,70.81,73.3,85.2,1018.2,690,74,96.3,3.86,3.03208801669461,85.35,91.8,77.1824074074074,1014.59074074074,195.796296296296,70.7976851851852,81.5699074074074,2.67,2.18179294172585,75.9422222222222,79.7851851851852,19.0744797588286,4.55823944875107,46847.6699397071,1.37985508182601,120.455973944875,0.251266976744186,0.216282669722407,21.7113978294574,35.460616709733
"40",2005-06-14,72.7,1006.4,0,64.7,39.8,0.88,0.786239342915173,72.06,74.3,92.9,1013.3,960,73.7,99,2.52,1.97949787618405,90.39,95.9,80.8398148148148,1010.36527777778,319.898148148148,70.975,75.7481481481481,1.75666666666667,1.39355538287935,79.6604166666667,83.5189814814815,52.8052911283376,2.72804457364341,130811.831438415,6.98523255813953,471.13608957795,0.153557209302326,0.0931155515433897,43.2632449418605,68.1929868647718
